Unique_id,Site,Year,TimePeriod,dN15,Percent_N,Percent_C,C_to_N_ratio,Phosphate,Silicate,Nitrite_plus_Nitrate,Ammonia,Date,Time,Latitude,Longitude,Distance_to_crest,Distance_to_shore,Distance_to_pass,Distance_to_deep_lagoon_water,Distance_to_population_center,Population_center,Island_shore,Habitat,Lagoon,Microbial_PCoA_Axis1,Microbial_Species_Richness,Microbial_Evenness,Ultra.Violet.Humic.like,Tyrosine.like,Visible.Humic.like,Marine.Humic.like,Tryptophan.like,Lignin.like,M.C,HIX,BIX,FI
id_404,143,2016,2016-May,4.21,0.58,NA,NA,NA,NA,NA,NA,NA,NA,-17.49082932,-149.8544175,630.69,383.06,559.01,109.28,1380.05,Papeto'ai,N,Reef pass,Pihaena,,,,,,,,,,,,,
id_405,143,2016,2016-January,3.64,0.54,NA,NA,NA,NA,NA,NA,NA,NA,-17.49082932,-149.8544175,630.69,383.06,559.01,109.28,1380.05,Papeto'ai,N,Reef pass,Pihaena,,,,,,,,,,,,,
id_406,144,2016,2016-July,3.38,0.33,NA,NA,NA,NA,NA,NA,NA,NA,-17.48895002,-149.8550006,441.88,516.89,421.79,193.47,1413.5,Papeto'ai,N,Reef pass,Pihaena,,,,,,,,,,,,,
id_407,144,2016,2016-May,3.89,0.57,NA,NA,NA,NA,NA,NA,NA,NA,-17.48895002,-149.8550006,441.88,516.89,421.79,193.47,1413.5,Papeto'ai,N,Reef pass,Pihaena,,,,,,,,,,,,,
id_408,144,2016,2016-January,3.45,0.38,NA,NA,NA,NA,NA,NA,NA,NA,-17.48895002,-149.8550006,441.88,516.89,421.79,193.47,1413.5,Papeto'ai,N,Reef pass,Pihaena,,,,,,,,,,,,,
id_409,145,2016,2016-July,2.59,0.47,NA,NA,NA,NA,NA,NA,NA,NA,-17.48966591,-149.8494205,940.88,33.79,1016.01,375.22,1924.49,Papeto'ai,N,Fringing reef,Pihaena,,,,,,,,,,,,,
id_410,145,2016,2016-May,4.06,0.55,NA,NA,NA,NA,NA,NA,NA,NA,-17.48966591,-149.8494205,940.88,33.79,1016.01,375.22,1924.49,Papeto'ai,N,Fringing reef,Pihaena,,,,,,,,,,,,,
id_411,145,2016,2016-January,3.68,0.62,NA,NA,NA,NA,NA,NA,NA,NA,-17.48966591,-149.8494205,940.88,33.79,1016.01,375.22,1924.49,Papeto'ai,N,Fringing reef,Pihaena,,,,,,,,,,,,,
id_412,146,2016,2016-July,2.74,0.45,NA,NA,NA,NA,NA,NA,NA,NA,-17.48545652,-149.8469882,665.63,53.17,1288.2,888.26,2344.91,Papeto'ai,N,Fringing reef,Pihaena,,,,,,,,,,,,,
id_413,146,2016,2016-May,3.73,0.47,NA,NA,NA,NA,NA,NA,NA,NA,-17.48545652,-149.8469882,665.63,53.17,1288.2,888.26,2344.91,Papeto'ai,N,Fringing reef,Pihaena,,,,,,,,,,,,,
id_414,146,2016,2016-January,2.79,0.44,NA,NA,NA,NA,NA,NA,NA,NA,-17.48545652,-149.8469882,665.63,53.17,1288.2,888.26,2344.91,Papeto'ai,N,Fringing reef,Pihaena,,,,,,,,,,,,,
id_415,147,2016,2016-July,3.4,0.33,NA,NA,NA,NA,NA,NA,NA,NA,-17.48168911,-149.8498651,168.67,571.13,1171.2,1163.13,2323.79,Papeto'ai,N,Reef crest,Pihaena,,,,,,,,,,,,,
id_416,147,2016,2016-May,4.12,0.53,NA,NA,NA,NA,NA,NA,NA,NA,-17.48168911,-149.8498651,168.67,571.13,1171.2,1163.13,2323.79,Papeto'ai,N,Reef crest,Pihaena,,,,,,,,,,,,,
id_417,147,2016,2016-January,3.34,0.38,NA,NA,NA,NA,NA,NA,NA,NA,-17.48168911,-149.8498651,168.67,571.13,1171.2,1163.13,2323.79,Papeto'ai,N,Reef crest,Pihaena,,,,,,,,,,,,,
id_418,148,2016,2016-July,3.81,0.35,NA,NA,NA,NA,NA,NA,NA,NA,-17.48386731,-149.8490207,423.18,334.91,1131.15,951.56,2249.28,Papeto'ai,N,Mid lagoon,Pihaena,,,,,,,,,,,,,
id_419,148,2016,2016-May,4,0.55,NA,NA,NA,NA,NA,NA,NA,NA,-17.48386731,-149.8490207,423.18,334.91,1131.15,951.56,2249.28,Papeto'ai,N,Mid lagoon,Pihaena,,,,,,,,,,,,,
id_420,148,2016,2016-January,3.42,0.48,NA,NA,NA,NA,NA,NA,NA,NA,-17.48386731,-149.8490207,423.18,334.91,1131.15,951.56,2249.28,Papeto'ai,N,Mid lagoon,Pihaena,,,,,,,,,,,,,
id_421,149,2016,2016-July,3.58,0.33,NA,NA,NA,NA,NA,NA,NA,NA,-17.48650493,-149.8520296,498.75,399.49,739.91,596.71,1823.91,Papeto'ai,N,Mid lagoon,Pihaena,,,,,,,,,,,,,
id_422,149,2016,2016-May,4.09,0.56,NA,NA,NA,NA,NA,NA,NA,NA,-17.48650493,-149.8520296,498.75,399.49,739.91,596.71,1823.91,Papeto'ai,N,Mid lagoon,Pihaena,,,,,,,,,,,,,
id_423,149,2016,2016-January,3.4,0.47,NA,NA,NA,NA,NA,NA,NA,NA,-17.48650493,-149.8520296,498.75,399.49,739.91,596.71,1823.91,Papeto'ai,N,Mid lagoon,Pihaena,,,,,,,,,,,,,
id_424,150,2016,2016-July,2.76,0.51,NA,NA,NA,NA,NA,NA,NA,NA,-17.48430225,-149.8420147,772.87,51.09,1664.59,1047.01,2900.04,Papeto'ai,N,Fringing reef,Pihaena,,,,,,,,,,,,,
id_425,150,2016,2016-May,4.17,0.55,NA,NA,NA,NA,NA,NA,NA,NA,-17.48430225,-149.8420147,772.87,51.09,1664.59,1047.01,2900.04,Papeto'ai,N,Fringing reef,Pihaena,,,,,,,,,,,,,
id_426,150,2016,2016-January,4.12,0.51,NA,NA,NA,NA,NA,NA,NA,NA,-17.48430225,-149.8420147,772.87,51.09,1664.59,1047.01,2900.04,Papeto'ai,N,Fringing reef,Pihaena,,,,,,,,,,,,,
id_427,151,2016,2016-July,3.98,0.31,NA,NA,NA,NA,NA,NA,NA,NA,-17.47821942,-149.8423604,135.98,718.01,1574.46,1338.72,3188.64,Papeto'ai,N,Reef crest,Pihaena,,,,,,,,,,,,,
id_428,151,2016,2016-May,3.91,0.54,NA,NA,NA,NA,NA,NA,NA,NA,-17.47821942,-149.8423604,135.98,718.01,1574.46,1338.72,3188.64,Papeto'ai,N,Reef crest,Pihaena,,,,,,,,,,,,,
id_429,151,2016,2016-January,3.39,0.45,NA,NA,NA,NA,NA,NA,NA,NA,-17.47821942,-149.8423604,135.98,718.01,1574.46,1338.72,3188.64,Papeto'ai,N,Reef crest,Pihaena,,,,,,,,,,,,,
id_430,152,2016,2016-July,3.42,0.31,NA,NA,NA,NA,NA,NA,NA,NA,-17.48009529,-149.8422762,339.71,516.16,1575.44,1210.56,3078.71,Papeto'ai,N,Mid lagoon,Pihaena,,,,,,,,,,,,,
id_431,152,2016,2016-May,3.92,0.5,NA,NA,NA,NA,NA,NA,NA,NA,-17.48009529,-149.8422762,339.71,516.16,1575.44,1210.56,3078.71,Papeto'ai,N,Mid lagoon,Pihaena,,,,,,,,,,,,,
id_432,152,2016,2016-January,3.58,0.43,NA,NA,NA,NA,NA,NA,NA,NA,-17.48009529,-149.8422762,339.71,516.16,1575.44,1210.56,3078.71,Papeto'ai,N,Mid lagoon,Pihaena,,,,,,,,,,,,,
id_433,153,2016,2016-July,3.77,0.31,NA,NA,NA,NA,NA,NA,NA,NA,-17.4784169,-149.8339808,184.54,770.53,683.74,650.03,3439.4,Paopao,N,Reef crest,Pihaena,,,,,,,,,,,,,
id_434,153,2016,2016-May,3.88,0.59,NA,NA,NA,NA,NA,NA,NA,NA,-17.4784169,-149.8339808,184.54,770.53,683.74,650.03,3439.4,Paopao,N,Reef crest,Pihaena,,,,,,,,,,,,,
id_435,153,2016,2016-January,3.64,0.39,NA,NA,NA,NA,NA,NA,NA,NA,-17.4784169,-149.8339808,184.54,770.53,683.74,650.03,3439.4,Paopao,N,Reef crest,Pihaena,,,,,,,,,,,,,
id_436,154,2016,2016-July,2.48,0.5,NA,NA,NA,NA,NA,NA,NA,NA,-17.4797321,-149.8365316,368.44,589.72,959.95,691.97,3538.12,Paopao,N,Mid lagoon,Pihaena,,,,,,,,,,,,,
id_437,154,2016,2016-January,3.44,0.45,NA,NA,NA,NA,NA,NA,NA,NA,-17.4797321,-149.8365316,368.44,589.72,959.95,691.97,3538.12,Paopao,N,Mid lagoon,Pihaena,,,,,,,,,,,,,
id_438,155,2016,2016-July,3.27,0.48,NA,NA,NA,NA,NA,NA,NA,NA,-17.48486702,-149.8347928,885.61,67.61,1030.67,350.65,3171.26,Paopao,N,Fringing reef,Pihaena,,,,,,,,,,,,,
id_439,155,2016,2016-May,3.95,0.61,NA,NA,NA,NA,NA,NA,NA,NA,-17.48486702,-149.8347928,885.61,67.61,1030.67,350.65,3171.26,Paopao,N,Fringing reef,Pihaena,,,,,,,,,,,,,
id_440,155,2016,2016-January,3.3,0.39,NA,NA,NA,NA,NA,NA,NA,NA,-17.48486702,-149.8347928,885.61,67.61,1030.67,350.65,3171.26,Paopao,N,Fringing reef,Pihaena,,,,,,,,,,,,,
id_441,156,2016,2016-May,4.12,0.6,NA,NA,NA,NA,NA,NA,NA,NA,-17.48502921,-149.8312727,843.02,44.33,787.09,19.34,2786.91,Paopao,N,Fringing reef,Pihaena,,,,,,,,,,,,,
id_442,156,2016,2016-January,3.28,0.35,NA,NA,NA,NA,NA,NA,NA,NA,-17.48502921,-149.8312727,843.02,44.33,787.09,19.34,2786.91,Paopao,N,Fringing reef,Pihaena,,,,,,,,,,,,,
id_443,157,2016,2016-July,2.67,0.45,NA,NA,NA,NA,NA,NA,NA,NA,-17.48115082,-149.8301379,386.38,411.26,386.96,235.21,2947.43,Paopao,N,Mid lagoon,Pihaena,,,,,,,,,,,,,
id_444,157,2016,2016-May,4.01,0.65,NA,NA,NA,NA,NA,NA,NA,NA,-17.48115082,-149.8301379,386.38,411.26,386.96,235.21,2947.43,Paopao,N,Mid lagoon,Pihaena,,,,,,,,,,,,,
id_445,157,2016,2016-January,3.56,0.49,NA,NA,NA,NA,NA,NA,NA,NA,-17.48115082,-149.8301379,386.38,411.26,386.96,235.21,2947.43,Paopao,N,Mid lagoon,Pihaena,,,,,,,,,,,,,
id_446,158,2016,2016-July,3.07,0.44,NA,NA,NA,NA,NA,NA,NA,NA,-17.48467013,-149.8275155,796.48,134.83,612.32,21.74,2472.07,Paopao,N,Fringing reef,Pihaena,,,,,,,,,,,,,
id_447,158,2016,2016-May,4.72,0.55,NA,NA,NA,NA,NA,NA,NA,NA,-17.48467013,-149.8275155,796.48,134.83,612.32,21.74,2472.07,Paopao,N,Fringing reef,Pihaena,,,,,,,,,,,,,
id_448,158,2016,2016-January,3.55,0.5,NA,NA,NA,NA,NA,NA,NA,NA,-17.48467013,-149.8275155,796.48,134.83,612.32,21.74,2472.07,Paopao,N,Fringing reef,Pihaena,,,,,,,,,,,,,
id_449,159,2016,2016-July,3.43,0.44,NA,NA,NA,NA,NA,NA,NA,NA,-17.48655573,-149.8250571,1077.61,228.23,845.99,9.6,2221.93,Paopao,N,Fringing reef,Pihaena,,,,,,,,,,,,,
id_450,159,2016,2016-May,4.73,0.72,NA,NA,NA,NA,NA,NA,NA,NA,-17.48655573,-149.8250571,1077.61,228.23,845.99,9.6,2221.93,Paopao,N,Fringing reef,Pihaena,,,,,,,,,,,,,
id_451,159,2016,2016-January,3.98,0.57,NA,NA,NA,NA,NA,NA,NA,NA,-17.48655573,-149.8250571,1077.61,228.23,845.99,9.6,2221.93,Paopao,N,Fringing reef,Pihaena,,,,,,,,,,,,,
id_452,160,2016,2016-July,3.36,0.27,NA,NA,NA,NA,NA,NA,NA,NA,-17.48204526,-149.8262099,583.21,444.89,331.85,44.61,2733.55,Paopao,N,Reef pass,Pihaena,,,,,,,,,,,,,
id_453,160,2016,2016-May,2.24,0.49,NA,NA,NA,NA,NA,NA,NA,NA,-17.48204526,-149.8262099,583.21,444.89,331.85,44.61,2733.55,Paopao,N,Reef pass,Pihaena,,,,,,,,,,,,,
id_454,160,2016,2016-January,2.95,0.45,NA,NA,NA,NA,NA,NA,NA,NA,-17.48204526,-149.8262099,583.21,444.89,331.85,44.61,2733.55,Paopao,N,Reef pass,Pihaena,,,,,,,,,,,,,
id_455,161,2016,2016-July,3.45,0.33,NA,NA,NA,NA,NA,NA,NA,NA,-17.47370895,-149.7768527,228.29,87.43,402.08,362.85,2167.13,Maharepa,N,Fringing reef,Maharepa,,,,,,,,,,,,,
id_456,161,2016,2016-May,2.95,0.48,NA,NA,NA,NA,NA,NA,NA,NA,-17.47370895,-149.7768527,228.29,87.43,402.08,362.85,2167.13,Maharepa,N,Fringing reef,Maharepa,,,,,,,,,,,,,
id_457,161,2016,2016-January,3.49,0.52,NA,NA,NA,NA,NA,NA,NA,NA,-17.47370895,-149.7768527,228.29,87.43,402.08,362.85,2167.13,Maharepa,N,Fringing reef,Maharepa,,,,,,,,,,,,,
id_458,162,2016,2016-July,4.2,0.34,NA,NA,NA,NA,NA,NA,NA,NA,-17.47599625,-149.780356,511.07,67.59,471.09,309.28,1736.89,Maharepa,N,Fringing reef,Maharepa,,,,,,,,,,,,,
id_459,162,2016,2016-May,3.4,0.48,NA,NA,NA,NA,NA,NA,NA,NA,-17.47599625,-149.780356,511.07,67.59,471.09,309.28,1736.89,Maharepa,N,Fringing reef,Maharepa,,,,,,,,,,,,,
id_460,162,2016,2016-January,3.91,0.45,NA,NA,NA,NA,NA,NA,NA,NA,-17.47599625,-149.780356,511.07,67.59,471.09,309.28,1736.89,Maharepa,N,Fringing reef,Maharepa,,,,,,,,,,,,,
id_461,163,2016,2016-July,3.06,0.4,NA,NA,NA,NA,NA,NA,NA,NA,-17.47785238,-149.7866539,757.46,32.28,927.34,822.99,1041.41,Maharepa,N,Fringing reef,Maharepa,,,,,,,,,,,,,
id_462,163,2016,2016-May,3.86,0.43,NA,NA,NA,NA,NA,NA,NA,NA,-17.47785238,-149.7866539,757.46,32.28,927.34,822.99,1041.41,Maharepa,N,Fringing reef,Maharepa,,,,,,,,,,,,,
id_463,163,2016,2016-January,2.71,0.54,NA,NA,NA,NA,NA,NA,NA,NA,-17.47785238,-149.7866539,757.46,32.28,927.34,822.99,1041.41,Maharepa,N,Fringing reef,Maharepa,,,,,,,,,,,,,
id_464,164,2016,2016-July,3.08,0.44,NA,NA,NA,NA,NA,NA,NA,NA,-17.47880909,-149.790986,676.56,60.36,845.37,737.52,557.01,Maharepa,N,Fringing reef,Maharepa,,,,,,,,,,,,,
id_465,164,2016,2016-May,3.02,0.52,NA,NA,NA,NA,NA,NA,NA,NA,-17.47880909,-149.790986,676.56,60.36,845.37,737.52,557.01,Maharepa,N,Fringing reef,Maharepa,,,,,,,,,,,,,
id_466,164,2016,2016-January,2.72,0.44,NA,NA,NA,NA,NA,NA,NA,NA,-17.47880909,-149.790986,676.56,60.36,845.37,737.52,557.01,Maharepa,N,Fringing reef,Maharepa,,,,,,,,,,,,,
id_467,165,2016,2016-July,3.56,0.49,NA,NA,NA,NA,NA,NA,NA,NA,-17.4796057,-149.7961288,617.18,78.94,552.99,210.97,78.94,Maharepa,N,Fringing reef,Maharepa,,,,,,,,,,,,,
id_468,165,2016,2016-May,3.32,0.49,NA,NA,NA,NA,NA,NA,NA,NA,-17.4796057,-149.7961288,617.18,78.94,552.99,210.97,78.94,Maharepa,N,Fringing reef,Maharepa,,,,,,,,,,,,,
id_469,165,2016,2016-January,3.08,0.43,NA,NA,NA,NA,NA,NA,NA,NA,-17.4796057,-149.7961288,617.18,78.94,552.99,210.97,78.94,Maharepa,N,Fringing reef,Maharepa,,,,,,,,,,,,,
id_470,166,2016,2016-July,3.96,0.39,NA,NA,NA,NA,NA,NA,NA,NA,-17.47499012,-149.7867232,451.97,352.58,727.64,673.51,155.29,Maharepa,N,Mid lagoon,Maharepa,,,,,,,,,,,,,
id_471,166,2016,2016-May,3.72,0.51,NA,NA,NA,NA,NA,NA,NA,NA,-17.47499012,-149.7867232,451.97,352.58,727.64,673.51,155.29,Maharepa,N,Mid lagoon,Maharepa,,,,,,,,,,,,,
id_472,166,2016,2016-January,3.2,0.32,NA,NA,NA,NA,NA,NA,NA,NA,-17.47499012,-149.7867232,451.97,352.58,727.64,673.51,155.29,Maharepa,N,Mid lagoon,Maharepa,,,,,,,,,,,,,
id_473,167,2016,2016-July,3.82,0.39,NA,NA,NA,NA,NA,NA,NA,NA,-17.47282634,-149.7810294,210.24,441.48,128.81,28.91,1802.56,Maharepa,N,Reef pass,Maharepa,,,,,,,,,,,,,
id_474,167,2016,2016-May,3.33,0.43,NA,NA,NA,NA,NA,NA,NA,NA,-17.47282634,-149.7810294,210.24,441.48,128.81,28.91,1802.56,Maharepa,N,Reef pass,Maharepa,,,,,,,,,,,,,
id_475,167,2016,2016-January,3.21,0.44,NA,NA,NA,NA,NA,NA,NA,NA,-17.47282634,-149.7810294,210.24,441.48,128.81,28.91,1802.56,Maharepa,N,Reef pass,Maharepa,,,,,,,,,,,,,
id_476,168,2016,2016-July,4.68,0.3,NA,NA,NA,NA,NA,NA,NA,NA,-17.47187021,-149.786553,102.97,694.58,593.73,628.15,1374.55,Maharepa,N,Reef crest,Maharepa,,,,,,,,,,,,,
id_477,168,2016,2016-May,3.48,0.46,NA,NA,NA,NA,NA,NA,NA,NA,-17.47187021,-149.786553,102.97,694.58,593.73,628.15,1374.55,Maharepa,N,Reef crest,Maharepa,,,,,,,,,,,,,
id_478,168,2016,2016-January,3.34,0.34,NA,NA,NA,NA,NA,NA,NA,NA,-17.47187021,-149.786553,102.97,694.58,593.73,628.15,1374.55,Maharepa,N,Reef crest,Maharepa,,,,,,,,,,,,,
id_479,169,2016,2016-July,4.53,0.36,NA,NA,NA,NA,NA,NA,NA,NA,-17.47434254,-149.7937432,106.76,619.41,413.38,454.82,719.4,Maharepa,N,Reef crest,Maharepa,,,,,,,,,,,,,
id_480,169,2016,2016-May,3.79,0.5,NA,NA,NA,NA,NA,NA,NA,NA,-17.47434254,-149.7937432,106.76,619.41,413.38,454.82,719.4,Maharepa,N,Reef crest,Maharepa,,,,,,,,,,,,,
id_481,169,2016,2016-January,3.55,0.46,NA,NA,NA,NA,NA,NA,NA,NA,-17.47434254,-149.7937432,106.76,619.41,413.38,454.82,719.4,Maharepa,N,Reef crest,Maharepa,,,,,,,,,,,,,
id_482,170,2016,2016-July,4.38,0.4,NA,NA,NA,NA,NA,NA,NA,NA,-17.47682031,-149.7950122,332,404.97,360.97,279.56,404.97,Maharepa,N,Mid lagoon,Maharepa,,,,,,,,,,,,,
id_483,170,2016,2016-May,3.67,0.51,NA,NA,NA,NA,NA,NA,NA,NA,-17.47682031,-149.7950122,332,404.97,360.97,279.56,404.97,Maharepa,N,Mid lagoon,Maharepa,,,,,,,,,,,,,
id_484,170,2016,2016-January,3.13,0.45,NA,NA,NA,NA,NA,NA,NA,NA,-17.47682031,-149.7950122,332,404.97,360.97,279.56,404.97,Maharepa,N,Mid lagoon,Maharepa,,,,,,,,,,,,,
id_485,171,2016,2016-July,3.97,0.4,NA,NA,NA,NA,NA,NA,NA,NA,-17.47496934,-149.7901163,320.84,447.41,801.31,819.81,868.66,Maharepa,N,Mid lagoon,Maharepa,,,,,,,,,,,,,
id_486,171,2016,2016-May,3.35,0.53,NA,NA,NA,NA,NA,NA,NA,NA,-17.47496934,-149.7901163,320.84,447.41,801.31,819.81,868.66,Maharepa,N,Mid lagoon,Maharepa,,,,,,,,,,,,,
id_487,171,2016,2016-January,3.28,0.44,NA,NA,NA,NA,NA,NA,NA,NA,-17.47496934,-149.7901163,320.84,447.41,801.31,819.81,868.66,Maharepa,N,Mid lagoon,Maharepa,,,,,,,,,,,,,
id_488,172,2016,2016-July,4.47,0.45,NA,NA,NA,NA,NA,NA,NA,NA,-17.4804404,-149.799661,700.15,53.22,618.5,64.26,53.22,Maharepa,N,Fringing reef,Maharepa,,,,,,,,,,,,,
id_489,172,2016,2016-May,4.31,0.55,NA,NA,NA,NA,NA,NA,NA,NA,-17.4804404,-149.799661,700.15,53.22,618.5,64.26,53.22,Maharepa,N,Fringing reef,Maharepa,,,,,,,,,,,,,
id_490,173,2016,2016-July,4.84,0.37,NA,NA,NA,NA,NA,NA,NA,NA,-17.4760501,-149.7973693,222.05,485.08,136,47.75,485.08,Maharepa,N,Reef pass,Maharepa,,,,,,,,,,,,,
id_491,173,2016,2016-May,3.99,0.62,NA,NA,NA,NA,NA,NA,NA,NA,-17.4760501,-149.7973693,222.05,485.08,136,47.75,485.08,Maharepa,N,Reef pass,Maharepa,,,,,,,,,,,,,
id_492,173,2016,2016-January,3.15,0.43,NA,NA,NA,NA,NA,NA,NA,NA,-17.4760501,-149.7973693,222.05,485.08,136,47.75,485.08,Maharepa,N,Reef pass,Maharepa,,,,,,,,,,,,,
id_493,174,2016,2016-January,3.48,0.49,NA,NA,NA,NA,NA,NA,NA,NA,-17.4725779,-149.7778578,135.73,257.26,240.77,244.95,2118.68,Maharepa,N,Reef crest,Maharepa,,,,,,,,,,,,,
id_494,175,2016,2016-July,4.89,0.49,NA,NA,NA,NA,NA,NA,NA,NA,-17.48082167,-149.8048369,802.19,46.51,843.69,11.47,46.51,Maharepa,N,Fringing reef,Paraoro,,,,,,,,,,,,,
id_495,175,2016,2016-May,4.39,0.54,NA,NA,NA,NA,NA,NA,NA,NA,-17.48082167,-149.8048369,802.19,46.51,843.69,11.47,46.51,Maharepa,N,Fringing reef,Paraoro,,,,,,,,,,,,,
id_496,175,2016,2016-January,3.77,0.59,NA,NA,NA,NA,NA,NA,NA,NA,-17.48082167,-149.8048369,802.19,46.51,843.69,11.47,46.51,Maharepa,N,Fringing reef,Paraoro,,,,,,,,,,,,,
id_497,176,2016,2016-July,4.89,0.47,NA,NA,NA,NA,NA,NA,NA,NA,-17.48256359,-149.8138506,1004.77,99.79,1112.41,359.67,99.79,Maharepa,N,Fringing reef,Paraoro,,,,,,,,,,,,,
id_498,176,2016,2016-May,4.07,0.54,NA,NA,NA,NA,NA,NA,NA,NA,-17.48256359,-149.8138506,1004.77,99.79,1112.41,359.67,99.79,Maharepa,N,Fringing reef,Paraoro,,,,,,,,,,,,,
id_499,176,2016,2016-January,3.62,0.56,NA,NA,NA,NA,NA,NA,NA,NA,-17.48256359,-149.8138506,1004.77,99.79,1112.41,359.67,99.79,Maharepa,N,Fringing reef,Paraoro,,,,,,,,,,,,,
id_500,177,2016,2016-July,4.5,0.42,NA,NA,NA,NA,NA,NA,NA,NA,-17.48383638,-149.8168138,1020.18,79.09,956.64,20.22,79.09,Maharepa,N,Fringing reef,Paraoro,,,,,,,,,,,,,
id_501,177,2016,2016-May,4.04,0.54,NA,NA,NA,NA,NA,NA,NA,NA,-17.48383638,-149.8168138,1020.18,79.09,956.64,20.22,79.09,Maharepa,N,Fringing reef,Paraoro,,,,,,,,,,,,,
id_502,177,2016,2016-January,3.94,0.54,NA,NA,NA,NA,NA,NA,NA,NA,-17.48383638,-149.8168138,1020.18,79.09,956.64,20.22,79.09,Maharepa,N,Fringing reef,Paraoro,,,,,,,,,,,,,
id_503,178,2016,2016-July,5.27,0.34,NA,NA,NA,NA,NA,NA,NA,NA,-17.48728956,-149.8183929,1270.91,71.13,1163.32,16.19,414.56,Maharepa,N,Fringing reef,Paraoro,,,,,,,,,,,,,
id_504,178,2016,2016-May,4.75,0.6,NA,NA,NA,NA,NA,NA,NA,NA,-17.48728956,-149.8183929,1270.91,71.13,1163.32,16.19,414.56,Maharepa,N,Fringing reef,Paraoro,,,,,,,,,,,,,
id_505,178,2016,2016-January,3.78,0.63,NA,NA,NA,NA,NA,NA,NA,NA,-17.48728956,-149.8183929,1270.91,71.13,1163.32,16.19,414.56,Maharepa,N,Fringing reef,Paraoro,,,,,,,,,,,,,
id_506,179,2016,2016-July,4.95,0.35,NA,NA,NA,NA,NA,NA,NA,NA,-17.48120195,-149.8175988,729.31,343.17,701.24,95.53,343.17,Maharepa,N,Reef pass,Paraoro,,,,,,,,,,,,,
id_507,179,2016,2016-May,4.23,0.64,NA,NA,NA,NA,NA,NA,NA,NA,-17.48120195,-149.8175988,729.31,343.17,701.24,95.53,343.17,Maharepa,N,Reef pass,Paraoro,,,,,,,,,,,,,
id_508,179,2016,2016-January,3.32,0.47,NA,NA,NA,NA,NA,NA,NA,NA,-17.48120195,-149.8175988,729.31,343.17,701.24,95.53,343.17,Maharepa,N,Reef pass,Paraoro,,,,,,,,,,,,,
id_509,180,2016,2016-January,3.76,0.39,NA,NA,NA,NA,NA,NA,NA,NA,-17.47707864,-149.8212362,138.36,942.75,218.5,222.03,942.75,Maharepa,N,Reef pass,Paraoro,,,,,,,,,,,,,
id_510,181,2016,2016-July,5.23,0.3,NA,NA,NA,NA,NA,NA,NA,NA,-17.47477999,-149.8148865,148.15,968.79,927.95,808.03,968.79,Maharepa,N,Reef crest,Paraoro,,,,,,,,,,,,,
id_511,181,2016,2016-May,4.3,0.63,NA,NA,NA,NA,NA,NA,NA,NA,-17.47477999,-149.8148865,148.15,968.79,927.95,808.03,968.79,Maharepa,N,Reef crest,Paraoro,,,,,,,,,,,,,
id_512,181,2016,2016-January,3.82,0.48,NA,NA,NA,NA,NA,NA,NA,NA,-17.47477999,-149.8148865,148.15,968.79,927.95,808.03,968.79,Maharepa,N,Reef crest,Paraoro,,,,,,,,,,,,,
id_513,182,2016,2016-July,4.83,0.38,NA,NA,NA,NA,NA,NA,NA,NA,-17.47831405,-149.8135389,545.85,540.67,1015.63,595.65,540.67,Maharepa,N,Mid lagoon,Paraoro,,,,,,,,,,,,,
id_514,182,2016,2016-May,4.56,0.39,NA,NA,NA,NA,NA,NA,NA,NA,-17.47831405,-149.8135389,545.85,540.67,1015.63,595.65,540.67,Maharepa,N,Mid lagoon,Paraoro,,,,,,,,,,,,,
id_515,182,2016,2016-January,3.74,0.45,NA,NA,NA,NA,NA,NA,NA,NA,-17.47831405,-149.8135389,545.85,540.67,1015.63,595.65,540.67,Maharepa,N,Mid lagoon,Paraoro,,,,,,,,,,,,,
id_516,183,2016,2016-July,4.08,0.33,NA,NA,NA,NA,NA,NA,NA,NA,-17.48034675,-149.8136512,778.13,350.94,1040.79,428.44,350.94,Maharepa,N,Mid lagoon,Paraoro,,,,,,,,,,,,,
id_517,183,2016,2016-May,3.74,0.5,NA,NA,NA,NA,NA,NA,NA,NA,-17.48034675,-149.8136512,778.13,350.94,1040.79,428.44,350.94,Maharepa,N,Mid lagoon,Paraoro,,,,,,,,,,,,,
id_518,183,2016,2016-January,3.49,0.39,NA,NA,NA,NA,NA,NA,NA,NA,-17.48034675,-149.8136512,778.13,350.94,1040.79,428.44,350.94,Maharepa,N,Mid lagoon,Paraoro,,,,,,,,,,,,,
id_519,184,2016,2016-July,4.08,0.21,NA,NA,NA,NA,NA,NA,NA,NA,-17.4749949,-149.806126,151.84,609.8,649.07,490.27,609.8,Maharepa,N,Reef crest,Paraoro,,,,,,,,,,,,,
id_520,184,2016,2016-May,4.2,0.52,NA,NA,NA,NA,NA,NA,NA,NA,-17.4749949,-149.806126,151.84,609.8,649.07,490.27,609.8,Maharepa,N,Reef crest,Paraoro,,,,,,,,,,,,,
id_521,184,2016,2016-January,3.84,0.47,NA,NA,NA,NA,NA,NA,NA,NA,-17.4749949,-149.806126,151.84,609.8,649.07,490.27,609.8,Maharepa,N,Reef crest,Paraoro,,,,,,,,,,,,,
id_522,185,2016,2016-July,3.69,0.31,NA,NA,NA,NA,NA,NA,NA,NA,-17.47691201,-149.8066267,370.37,469.56,745.12,345.02,469.56,Maharepa,N,Mid lagoon,Paraoro,,,,,,,,,,,,,
