Site,Jan2016,May2016,July2016,July2019,Aug2020,May2021,Latitude,Longitude,Distsance.to.crest,Distance_to_shore,Distance_to_pass,Distance_to_deep_lagoon_water,Distance_to_population_center,Population_center,Island_shore,Habitat,Lagoon,UniqueID,CobleA,CobleB,CobleC,CobleM,CobleT,Fpeak,Stedmon_D,Optical_Brighteners,dieselBandII,Petroleum,Lignin,BIX,HIX,FI,M_to_C,JP5_empirical,JP5_normalized,Diesel_Chen,sample.x,run_name,project,run_order,sample.y,group,Samplepath,Blank1,Blank2,abs,Sample_ID.x,Phosphate,Silicate,Nitrite_plus_Nitrate,Ammonia,Notes,Sample_ID.y,Date,Weight_ug,Percent_C,Percent_H,Percent_N,C_to_N_ratio
86,Yes,Yes,Yes,Yes,Yes,Yes,-17.55850204,-149.8826298,709.31,538.52,655.79,35.48,4126.17,Vai'anae/Atiha,SW,Mid lagoon,Haapiti,86_run1_14,0.00884779863949368,0.054061395684906,0.00658880626251436,0.01323455371821,0.0412159468220149,0.0231406546579476,0.00265230852639251,0.00505070575291329,0.00220611050550692,0.00817956437846497,0.00219083797011558,0.685828264308275,0.333050180128036,2.13112336396897,0.497848767914895,2.48829351377305,0.177850792102673,7.13639054991956,Group002Sample0007,aroundtheisland_run3,ati,14,aroundtheisland_run3/Group002Sample0007,Group002,aroundtheisland_run3/Group002Sample0007SEM.dat,aroundtheisland_run3/Group002Sample0001BEM.dat,aroundtheisland_run3/Group003Sample0001BEM.dat,aroundtheisland_run3/Group002Sample0007ABS.dat,86,0.12,0.72,0.43,1.52,"",86,4/7/2022,2079,27.08199604,3.626037467,0.624640805,43.36
87,Yes,Yes,Yes,,Yes,Yes,-17.55897637,-149.8788434,978.42,384.87,1030.54,206.46,3808.43,Vai'anae/Atiha,SW,Fringing reef,Haapiti,87_run1_15,0.0123157566487164,0.0286553555652381,0.00943555931180086,0.016217914935766,0.0300639975589295,0.0101226660475843,0.00350080653025033,0.00644461788747325,0.00218874771871203,0.00982025833437114,0.00193537150724769,0.541791161317177,0.851066922560885,2.27590274846678,0.581798544953041,1.66182842018692,0.112139907354048,5.77002381199483,Group003Sample0001,aroundtheisland_run3,ati,15,aroundtheisland_run3/Group003Sample0001,Group003,aroundtheisland_run3/Group003Sample0001SEM.dat,aroundtheisland_run3/Group003Sample0001BEM.dat,aroundtheisland_run3/Group004Sample0001BEM.dat,aroundtheisland_run3/Group003Sample0001ABS.dat,87,0.15,0.78,0.49,1.14,"",87,4/7/2022,2910,27.19613462,3.701185107,0.653618986,41.61
89,Yes,Yes,Yes,Yes,Yes,Yes,-17.55473723,-149.8855922,731.32,561.53,704.63,141.06,4642.18,Vai'anae/Atiha,SW,Fringing reef,Haapiti,89_run1_16,0.00732036664958029,0.0372138434263818,0.0058649045996789,0.0114633961446473,0.0289728764510322,0.0271663633176009,0.00292675300596139,0.00474713041644967,0.00288038891420734,0.00823369686495809,0.00692330606837309,0.73834437658904,0.421324703162219,2.07360910207341,0.511620162617991,1.79871162272528,0.149586743888222,5.38504492346484,Group003Sample0002,aroundtheisland_run3,ati,16,aroundtheisland_run3/Group003Sample0002,Group003,aroundtheisland_run3/Group003Sample0002SEM.dat,aroundtheisland_run3/Group003Sample0001BEM.dat,aroundtheisland_run3/Group004Sample0001BEM.dat,aroundtheisland_run3/Group003Sample0002ABS.dat,89,0.14,0.82,0.29,1.53,"",89,4/7/2022,2209,26.98974982,3.640673548,0.623509721,43.29
9,Yes,Yes,Yes,,Yes,Yes,-17.57452698,-149.8740018,377.77,859.38,525.73,273.81,2416.43,Vai'anae/Atiha,SW,Reef crest,Vaianae,9_run2_2,0.00878606978016316,0.0187523618694724,0.0072089470794662,0.01065542943395,0,0.0213215108390703,0.00339983659729642,0.00541678751123,0.00224540468027727,0.00628152555736835,0,0.703173729090288,1.20807760789895,2.18640724619554,0.676551529354345,0.382367288761367,0.0410857976469343,2.22843376671011,Group001Sample0002,aroundtheisland_run2,ati,2,aroundtheisland_run2/Group001Sample0002,Group001,aroundtheisland_run2/Group001Sample0002SEM.dat,aroundtheisland_run2/Group001Sample0001BEM.dat,aroundtheisland_run2/Group002Sample0001BEM.dat,aroundtheisland_run2/Group001Sample0002ABS.dat,9,0.11,0.7,0.27,0.2,"",9,4/7/2022,2564,27.5948815,3.741577018,0.709946275,38.87
90,Yes,Yes,Yes,,Yes,Yes,-17.55573928,-149.8879232,480.06,792.23,527.26,266.16,4750.91,Vai'anae/Atiha,SW,Mid lagoon,Haapiti,90_run1_17,0.00626422820958276,0.0267288005970984,0.00582598897267114,0.0107196435550675,0.0258946313013281,0.00253477678314478,0.00287691710672244,0.0048417268607008,0.00226020553120242,0.00666412998737501,0,0.86671207144909,0.470347487597047,2.21651032593046,0.543487191784194,1.5446913434063,0.146109438690383,4.39692928421271,Group003Sample0003,aroundtheisland_run3,ati,17,aroundtheisland_run3/Group003Sample0003,Group003,aroundtheisland_run3/Group003Sample0003SEM.dat,aroundtheisland_run3/Group003Sample0001BEM.dat,aroundtheisland_run3/Group004Sample0001BEM.dat,aroundtheisland_run3/Group003Sample0003ABS.dat,90,0.08,0.42,0.32,2.34,"",90,4/7/2022,2382,28.59849867,4.012631734,0.567211612,50.42
91,Yes,Yes,Yes,Yes,Yes,Yes,-17.55741642,-149.8905109,160.63,1091.43,373.42,505.77,4863.83,Vai'anae/Atiha,SW,Reef crest,Haapiti,91_run1_18,0.00626702256873737,0.0322782771460271,0.00506487204459901,0.00948580721798459,0.0236347026453672,0.0211912821590338,0.00269972979714573,0.00392847494341488,0.00165669874123063,0.00720727430063944,0,0.743510759068811,0.337494183860462,1.73854594780475,0.533942123027366,1.54570082540271,0.157285865172309,4.56307090174333,Group003Sample0004,aroundtheisland_run3,ati,18,aroundtheisland_run3/Group003Sample0004,Group003,aroundtheisland_run3/Group003Sample0004SEM.dat,aroundtheisland_run3/Group003Sample0001BEM.dat,aroundtheisland_run3/Group004Sample0001BEM.dat,aroundtheisland_run3/Group003Sample0004ABS.dat,91,0.12,0.64,0.45,1.55,"",91,4/7/2022,2333,28.96418977,4.042596498,0.573502188,50.5
92,Yes,Yes,Yes,Yes,Yes,Yes,-17.55032935,-149.897047,217.68,788.94,1408.82,1006.09,5883.97,Vai'anae/Atiha,SW,Reef crest,Haapiti,92_run3_19,0.00607234784481788,0.052782534960636,0.00449324385048605,0.00962005889237308,0.0305276813194886,0.0257302959698776,0.00228505696342315,0.00342031318874803,0.00184404265910252,0.00604974870995638,0.00170234166972285,0.659482528777243,0.24753399051175,2.10485650540341,0.467070305988288,2.15687599431835,0.187361709136589,6.54010268387364,Group003Sample0005,aroundtheisland_run3,ati,19,aroundtheisland_run3/Group003Sample0005,Group003,aroundtheisland_run3/Group003Sample0005SEM.dat,aroundtheisland_run3/Group003Sample0001BEM.dat,aroundtheisland_run3/Group004Sample0001BEM.dat,aroundtheisland_run3/Group003Sample0005ABS.dat,92,0.1,0.64,0.47,1.79,"",92,4/7/2022,2521,30.12112502,4.271671688,0.468294772,64.32
93,Yes,Yes,Yes,Yes,Yes,Yes,-17.5463777,-149.8911702,970.47,75.3,1581.11,586.73,5717.97,Vai'anae/Atiha,SW,Fringing reef,Haapiti,93_run3_20,0.00897332149680127,0.0294387193678735,0.00745742777141813,0.0120994983899877,0.0261614601946328,0,0.00390097801941812,0.00572764356819547,0.00215872745735134,0.00878883779415094,0.00144327225752298,0.677815542700919,0.622442121161974,1.94736917833111,0.616341895428419,1.65843576064901,0.125669222514659,5.34400435622187,Group003Sample0006,aroundtheisland_run3,ati,20,aroundtheisland_run3/Group003Sample0006,Group003,aroundtheisland_run3/Group003Sample0006SEM.dat,aroundtheisland_run3/Group003Sample0001BEM.dat,aroundtheisland_run3/Group004Sample0001BEM.dat,aroundtheisland_run3/Group003Sample0006ABS.dat,93,0.07,0.68,0.4,2.54,"",93,4/7/2022,2576,27.1660808,3.710438195,0.600877296,45.21
94,Yes,Yes,Yes,Yes,Yes,Yes,-17.54780925,-149.8949618,571.79,438.88,1540.19,847.09,5892.22,Vai'anae/Atiha,SW,Mid lagoon,Haapiti,94_run3_21,0.00720171422156818,0.0272800198284126,0.00530325020504334,0.0107819618242596,0.0256802899802822,0,0.00284828091395011,0.0043520126734098,0.00206282448917485,0.00779018332138304,0,0.724517197291509,0.427189494933103,2.15524943244946,0.491863196279451,1.6108036225482,0.148398772135792,4.86429467100871,Group003Sample0007,aroundtheisland_run3,ati,21,aroundtheisland_run3/Group003Sample0007,Group003,aroundtheisland_run3/Group003Sample0007SEM.dat,aroundtheisland_run3/Group003Sample0001BEM.dat,aroundtheisland_run3/Group004Sample0001BEM.dat,aroundtheisland_run3/Group003Sample0007ABS.dat,94,0.1,0.59,0.66,1.89,"",94,4/7/2022,2987,31.38940167,4.541652452,0.430368522,72.94
95,Yes,Yes,Yes,Yes,Yes,Yes,-17.54493568,-149.9022286,184.55,606.85,776.39,716.48,6683.84,Vai'anae/Atiha,SW,Reef crest,Haapiti,95_run3_22,0.00521015397041141,0.0380011236605752,0.00355115579247106,0.00919478214290063,0.0237799358725043,0.0368415707847515,0.00175132265516721,0.00357744554039521,0.00140528966168246,0.00481997555647009,0.000777278085279678,0.722914613175734,0.303438342914234,2.16498689929511,0.386214239476347,1.61203225435811,0.167467699780841,5.18589818933187,Group004Sample0001,aroundtheisland_run3,ati,22,aroundtheisland_run3/Group004Sample0001,Group004,aroundtheisland_run3/Group004Sample0001SEM.dat,aroundtheisland_run3/Group004Sample0001BEM.dat,aroundtheisland_run3/Group005Sample0001BEM.dat,aroundtheisland_run3/Group004Sample0001ABS.dat,95,0.18,0.61,0.6,1.7,"",95,4/7/2022,2189,30.41328098,4.434308198,0.539319836,56.39
96,Yes,Yes,Yes,,Yes,Yes,-17.53815631,-149.9044886,587.76,170.14,500.15,113.09,7360.28,Vai'anae/Atiha,SW,Fringing reef,Haapiti,96_run3_23,0.0131610205939834,0.0356144452977945,0.0111430709917387,0.0163938525739487,0.0325566927681764,0.0137522889508541,0.00611887783777142,0.00981765447112516,0.00397513725252892,0.0130652419663231,0.00090799606494487,0.760336097214156,0.917144509422287,2.06927294768749,0.679710332972373,1.90300982804898,0.105453374637483,6.15799051027053,Group004Sample0002,aroundtheisland_run3,ati,23,aroundtheisland_run3/Group004Sample0002,Group004,aroundtheisland_run3/Group004Sample0002SEM.dat,aroundtheisland_run3/Group004Sample0001BEM.dat,aroundtheisland_run3/Group005Sample0001BEM.dat,aroundtheisland_run3/Group004Sample0002ABS.dat,96,0.14,1.15,0.61,1.71,"",96,4/8/2022,2828,25.65374331,3.487671208,0.616910102,41.58
96,Yes,Yes,Yes,,Yes,Yes,-17.53815631,-149.9044886,587.76,170.14,500.15,113.09,7360.28,Vai'anae/Atiha,SW,Fringing reef,Haapiti,96_run3_23,0.0131610205939834,0.0356144452977945,0.0111430709917387,0.0163938525739487,0.0325566927681764,0.0137522889508541,0.00611887783777142,0.00981765447112516,0.00397513725252892,0.0130652419663231,0.00090799606494487,0.760336097214156,0.917144509422287,2.06927294768749,0.679710332972373,1.90300982804898,0.105453374637483,6.15799051027053,Group004Sample0002,aroundtheisland_run3,ati,23,aroundtheisland_run3/Group004Sample0002,Group004,aroundtheisland_run3/Group004Sample0002SEM.dat,aroundtheisland_run3/Group004Sample0001BEM.dat,aroundtheisland_run3/Group005Sample0001BEM.dat,aroundtheisland_run3/Group004Sample0002ABS.dat,96,0.14,1.15,0.61,1.71,"",96,4/8/2022,2828,25.65374331,3.487671208,0.616910102,41.58
98,Yes,Yes,Yes,Yes,Yes,Yes,-17.54181552,-149.8985127,707.67,99.12,1039.13,785.64,6621.96,Vai'anae/Atiha,SW,Fringing reef,Haapiti,98_run3_24,0.00780728718936227,0.027879460070476,0.00550190619390828,0.0100347735870958,0.0178708483322876,0.00997217347248794,0.0028232326475855,0.00458409072221333,0.00204539011113902,0.0062187283891717,0,0.719258847340871,0.569283600437019,2.10374490005219,0.548284039112096,1.18308441269573,0.11510420946878,4.16194913218655,Group004Sample0003,aroundtheisland_run3,ati,24,aroundtheisland_run3/Group004Sample0003,Group004,aroundtheisland_run3/Group004Sample0003SEM.dat,aroundtheisland_run3/Group004Sample0001BEM.dat,aroundtheisland_run3/Group005Sample0001BEM.dat,aroundtheisland_run3/Group004Sample0003ABS.dat,98,0.12,0.48,0.38,1.57,"",98,4/7/2022,2258,26.50692311,3.508323316,0.56350457,47.04
99,Yes,Yes,Yes,,Yes,Yes,-17.53222134,-149.9058889,1022.16,116.47,909.66,740.92,7979.92,Vai'anae/Atiha,SW,Fringing reef,Hauru,99_run3_25,0.106177220799243,0.137120377196852,0.0979332871134932,0.146061573017585,0.480927065856385,0.074861115028444,0.0412026907480427,0.0814979812413003,0.0316357162143705,0.0792244470422688,0.254822730068466,1.13204675015033,0.597173487361633,2.07234327633116,0.670493170039338,18.7684589019184,0.132653007228121,54.0488042769134,Group004Sample0004,aroundtheisland_run3,ati,25,aroundtheisland_run3/Group004Sample0004,Group004,aroundtheisland_run3/Group004Sample0004SEM.dat,aroundtheisland_run3/Group004Sample0001BEM.dat,aroundtheisland_run3/Group005Sample0001BEM.dat,aroundtheisland_run3/Group004Sample0004ABS.dat,99,0.13,0.91,0.29,1.54,"",99,4/9/2022,2565,26.61790462,3.579979849,0.68527845,38.84
99,Yes,Yes,Yes,,Yes,Yes,-17.53222134,-149.9058889,1022.16,116.47,909.66,740.92,7979.92,Vai'anae/Atiha,SW,Fringing reef,Hauru,99_run3_25,0.106177220799243,0.137120377196852,0.0979332871134932,0.146061573017585,0.480927065856385,0.074861115028444,0.0412026907480427,0.0814979812413003,0.0316357162143705,0.0792244470422688,0.254822730068466,1.13204675015033,0.597173487361633,2.07234327633116,0.670493170039338,18.7684589019184,0.132653007228121,54.0488042769134,Group004Sample0004,aroundtheisland_run3,ati,25,aroundtheisland_run3/Group004Sample0004,Group004,aroundtheisland_run3/Group004Sample0004SEM.dat,aroundtheisland_run3/Group004Sample0001BEM.dat,aroundtheisland_run3/Group005Sample0001BEM.dat,aroundtheisland_run3/Group004Sample0004ABS.dat,99,0.13,0.91,0.29,1.54,"",99,4/9/2022,2565,26.61790462,3.579979849,0.68527845,38.84
